wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,avg_prominence_diff,prominence_max_diff,upper_envelope_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,lower_envelope_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,max_autocorrelation_diff,prominence_threshold_diff,relative_num_peaks_diff,prominence_min_diff,distance_factor_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,kl_divergence_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank
bior2.6,1,antireflect,7.622439557335737e-29,339.61556311080494,212183.40764046548,0.6025641025641025,17.59116294231542,65,smoothed,3.876768401286175e-15,,3.1817205781628752,8593.851152538546,0.7684353455907592,3.215677636027808e-05,1.0,16,48.59583333333333,0.19999999999998597,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.733333333333343, 16.999999999999943, 10.466666666666642, 16.39999999999998, 0.19999999999998597, 42.80000000000002, 14.399999999999979, 27.533333333333367, 3.0, 77.66666666666669, 24.40000000000004, 5.399999999999977, 31.73333333333336, 18.266666666666655, 73.80000000000001]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666668,424.5333333333334,-424.5333333333334,DWT,inu.32000013032927,36.90046296296296,0.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,5.684341886080802e-14,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332842,10.0,0.9070891733988309,0.38136403125565616,0.5582312993629855,0.3096165033337807,0.5702764303846148,,0,,36,1.3660083428359775,0.7255583125642929,60,0,0,0.5453154875471736,0.6983222138358957,61,14.153915830374762,0.9765275027688645,52.333333333333336,49.311377245508986,0.9448696109753665,11,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,9.25
bior3.7,1,symmetric,8.753085226313832e-29,339.0148914327274,258685.08856370964,0.7,21.276654806344112,65,smoothed,4.30873285768467e-15,,2.979233238486588,9549.791218509743,0.8005456436137303,3.215677636027808e-05,1.0,16,48.59583333333333,0.19999999999998774,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333325, 16.999999999999943, 10.466666666666638, 16.399999999999974, 0.19999999999998774, 42.80000000000001, 14.399999999999979, 27.53333333333336, 3.0, 77.66666666666667, 24.400000000000034, 5.399999999999984, 31.73333333333334, 18.266666666666644, 73.80000000000001]","[0, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666667,424.53333333333336,-424.53333333333336,DWT,inu.32000013032927,36.90046296296296,0.0,0.0,0.0,-11.5,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,0.0,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332664,10.0,0.9013367294311074,0.28678393967335813,0.7844379035709045,0.787783595113438,0.6819398318626795,,0,,75,1.6643023300712427,0.8839978149008327,10,0,0,0.6884563999302975,0.8816261564315585,9,37.81974792794544,0.9372806833699081,31.333333333333332,13.366336633663366,0.9426591365992714,12,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,10.0
bior3.7,1,periodic,8.742441944847319e-29,339.0201754335297,292158.6644776027,0.6625,21.276654806344112,65,smoothed,4.2999791761443566e-15,,3.3480943260749765,12212.613252571224,0.8044429359956817,3.215677636027808e-05,1.0,16,48.59583333333333,0.19999999999998774,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333325, 16.999999999999943, 10.466666666666638, 16.399999999999974, 0.19999999999998774, 42.80000000000001, 14.399999999999979, 27.53333333333336, 3.0, 77.66666666666667, 24.400000000000034, 5.399999999999984, 31.73333333333334, 18.266666666666644, 73.80000000000001]","[4, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666667,424.53333333333336,-424.53333333333336,DWT,inu.32000013032927,36.90046296296296,0.0,0.0,0.0,-11.5,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,0.0,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332664,10.0,0.9013873326468907,0.4590757753062866,0.947269521435988,0.6037521815008726,0.9929841916907807,,0,,76,1.882699597235933,1.0,1,0,0,0.7808938005161636,1.0,1,43.30127018922193,0.928190265026166,26.0,1.4901960784313726,0.942536260207942,13,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,10.75
bior3.7,1,reflect,8.742168166498302e-29,339.02031143933766,290893.0348898918,0.65,22.345056190160122,65,smoothed,4.2884499370424805e-15,,3.378128012485994,11874.863002624194,0.8282560022949196,3.215677636027808e-05,1.0,16,48.59583333333333,0.19999999999998774,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333325, 16.999999999999943, 10.466666666666638, 16.399999999999974, 0.19999999999998774, 42.80000000000001, 14.399999999999979, 27.53333333333336, 3.0, 77.66666666666667, 24.400000000000034, 5.399999999999984, 31.73333333333334, 18.266666666666644, 73.80000000000001]","[4, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666667,424.53333333333336,-424.53333333333336,DWT,inu.32000013032927,36.90046296296296,0.0,0.0,0.0,-11.5,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,0.0,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332664,10.0,0.9013886351317892,0.47310425143644497,0.9411128886963305,0.542408376963351,0.9535315700237146,,0,,79,1.8463177299402875,0.9806756917837242,3,0,0,0.762309144450326,0.9762007893345378,3,43.87862045841156,0.9272328018931815,28.333333333333332,4.416149068322982,0.9401227580499627,14,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,11.5
bior3.7,1,antisymmetric,8.729698807147596e-29,339.0265104046646,258627.25579417226,0.7,21.276654806344112,65,smoothed,4.272650609384354e-15,,2.9801670125491357,9257.580433824243,0.8259078966128703,3.215677636027808e-05,1.0,16,48.59583333333333,0.19999999999998774,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333325, 16.999999999999943, 10.466666666666638, 16.399999999999974, 0.19999999999998774, 42.80000000000001, 14.399999999999979, 27.53333333333336, 3.0, 77.66666666666667, 24.400000000000034, 5.399999999999984, 31.73333333333334, 18.266666666666644, 73.80000000000001]","[4, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666667,424.53333333333336,-424.53333333333336,DWT,inu.32000013032927,36.90046296296296,0.0,0.0,0.0,-11.5,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,0.0,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332664,10.0,0.9014480006754005,0.28722009749188704,0.784156577086587,0.787783595113438,0.647806677151346,,0,,80,1.650793246600391,0.8768224357321724,13,0,0,0.6816829895037317,0.8729522363388537,10,39.576929306520654,0.9343666180654715,34.333333333333336,15.837563451776651,0.9387145417579983,15,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,12.25
bior3.7,1,antireflect,8.74828254962636e-29,339.017274990473,290994.8703099318,0.65,22.345056190160122,65,smoothed,4.282898821919354e-15,,3.3760655464863345,12272.674939472941,0.8011476456911071,3.215677636027808e-05,1.0,16,48.59583333333333,0.19999999999998774,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333325, 16.999999999999943, 10.466666666666638, 16.399999999999974, 0.19999999999998774, 42.80000000000001, 14.399999999999979, 27.53333333333336, 3.0, 77.66666666666667, 24.400000000000034, 5.399999999999984, 31.73333333333334, 18.266666666666644, 73.80000000000001]","[0, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666667,424.53333333333336,-424.53333333333336,DWT,inu.32000013032927,36.90046296296296,0.0,0.0,0.0,-11.5,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,0.0,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332664,10.0,0.9013595560148737,0.4721408913397347,0.9416082652955842,0.542408376963351,1.0,,0,,81,1.8646536627119241,0.9904148624929315,2,0,0,0.7715034179227087,0.9879748275793098,2,45.610671265980436,0.9243604124942282,28.333333333333332,2.9634146341463414,0.9386865633504862,16,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,13.0
bior2.6,1,reflect,7.622411163453718e-29,339.6155792884724,212151.6978365496,0.6025641025641025,17.59116294231542,65,smoothed,3.874678355941798e-15,,3.182358176660005,8353.983597921244,0.7905521502648138,3.215677636027808e-05,1.0,16,48.59583333333333,0.19999999999998597,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.733333333333343, 16.999999999999943, 10.466666666666642, 16.39999999999998, 0.19999999999998597, 42.80000000000002, 14.399999999999979, 27.533333333333367, 3.0, 77.66666666666669, 24.40000000000004, 5.399999999999977, 31.73333333333336, 18.266666666666655, 73.80000000000001]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666668,424.5333333333334,-424.5333333333334,DWT,inu.32000013032927,36.90046296296296,0.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,5.684341886080802e-14,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332842,10.0,0.9070893283272703,0.38166184801964587,0.5580770475828026,0.3096165033337807,0.542257490697657,,0,,34,1.3548726424101614,0.7196435609798315,65,0,0,0.5397404435922314,0.6911829025092374,72,20.223748416156685,0.9664614454126754,57.0,51.12015420860998,0.935967041114298,17,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,13.75
bior3.5,1,reflect,8.514120579564896e-29,339.1351050386809,259276.08641468652,0.6578947368421053,21.089438535685325,65,smoothed,3.998724428500877e-15,,3.0162231801950488,9968.246455778428,0.8315498194229448,3.215677636027809e-05,1.0,16,48.59583333333333,0.19999999999998597,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333343, 16.999999999999943, 10.466666666666642, 16.399999999999977, 0.19999999999998597, 42.80000000000001, 14.399999999999977, 27.53333333333336, 3.0000000000000018, 77.66666666666667, 24.400000000000034, 5.399999999999976, 31.73333333333335, 18.266666666666644, 73.80000000000001]","[3, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666667,424.5333333333333,-424.5333333333333,DWT,inu.32000013032927,36.90046296296296,0.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,5.684341886080802e-14,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332842,10.0,0.9024879773717772,0.3040616227127179,0.7873128021618677,0.5811518324607333,0.7308196066760304,,0,,88,1.6119685745150647,0.856200626420519,18,0,0,0.6611667682766253,0.8466794944966911,16,41.00406483915142,0.9319998924723857,40.666666666666664,23.180487804878044,0.9322796587845621,18,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,14.5
bior3.5,1,antireflect,8.509443532769181e-29,339.13749139638213,259276.08641468652,0.6578947368421053,21.089438535685325,65,smoothed,3.982284587559311e-15,,3.0162231801950488,10168.616551192401,0.8151643341585104,3.215677636027809e-05,1.0,16,48.59583333333333,0.19999999999998597,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333343, 16.999999999999943, 10.466666666666642, 16.399999999999977, 0.19999999999998597, 42.80000000000001, 14.399999999999977, 27.53333333333336, 3.0000000000000018, 77.66666666666667, 24.400000000000034, 5.399999999999976, 31.73333333333335, 18.266666666666644, 73.80000000000001]","[3, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666667,424.5333333333333,-424.5333333333333,DWT,inu.32000013032927,36.90046296296296,0.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,5.684341886080802e-14,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332842,10.0,0.9025108307698388,0.3040616227127179,0.7873128021618677,0.5811518324607333,0.7542248464027255,,0,,90,1.6213443824445797,0.8611806072646643,16,0,0,0.6658523869015768,0.8526798220980298,15,43.015501081974314,0.9286641773101587,40.333333333333336,21.386138613861387,0.9308881970022325,19,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,15.25
bior3.5,1,periodic,8.508533308647772e-29,339.1379559701881,206859.09827869743,0.6710526315789473,19.41589024674907,65,smoothed,3.975452445869311e-15,,2.7063928780105457,7220.390523559405,0.841673030312663,3.215677636027809e-05,1.0,16,48.59583333333333,0.19999999999998597,410.73333333333335,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333335, 3.7333333333333343, 16.999999999999943, 10.466666666666642, 16.399999999999977, 0.19999999999998597, 42.80000000000001, 14.399999999999977, 27.53333333333336, 3.0000000000000018, 77.66666666666667, 24.400000000000034, 5.399999999999976, 31.73333333333335, 18.266666666666644, 73.80000000000001]","[3, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666667,424.5333333333333,-424.5333333333333,DWT,inu.32000013032927,36.90046296296296,0.0,5.684341886080802e-14,0.0,-11.5,0.0,-11.5,36.90046296296296,8.06666666666672,38.60416666666667,5.684341886080802e-14,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332842,10.0,0.9025152798472388,0.15934255828909127,0.5323312906629569,0.6457242582897034,0.40984243343502574,,0,,85,1.3095727690742591,0.695582434392027,94,0,0,0.5299511641048033,0.6786469091629495,88,4.58257569495584,0.9924003719818311,89.0,88.84508466009602,0.9224025077156253,20,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,16.0
bior3.1,1,periodization,2.8214009518536256e-28,333.93185491838557,221063.57003583538,0.7121212121212122,18.608328119722376,65,smoothed,5.374707651880232e-15,,2.40540186357768,7863.249523007857,0.8265855738789233,3.2156776360278096e-05,0.9999999999999998,16,48.595833333333324,0.19999999999998863,410.7333333333333,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.7333333333333, 3.7333333333333467, 16.99999999999994, 10.466666666666637, 16.399999999999977, 0.19999999999998863, 42.80000000000001, 14.399999999999974, 27.533333333333356, 2.9999999999999973, 77.66666666666669, 24.400000000000027, 5.399999999999976, 31.73333333333334, 18.266666666666644, 73.79999999999998]","[4, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.58666666655,424.53333333333325,-424.53333333333325,DWT,inu.32000013032927,36.90046296296297,5.684341886080802e-14,1.1368683772161603e-13,0.0,-11.5,0.0,-11.5,36.90046296296297,8.066666666666606,38.60416666666667,1.1368683772161603e-13,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332575,10.0,0.8526580855033211,0.018752249008421512,0.6014286922397536,0.8472684964831565,0.4849348216552746,,0,,123,1.3545666491814528,0.719481032008583,66,0,0,0.5610084689779855,0.7184183926254301,52,37.60762334066503,0.9376324654383664,80.33333333333333,70.56770310932798,0.9022048452122733,21,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,16.75
bior3.1,1,symmetric,4.234440361104386e-28,332.16854279827515,257984.98564416365,0.6029411764705882,9.749715578220725,65,smoothed,6.133555202198359e-15,,2.365255010776649,8791.230584390618,0.856847705144812,3.215677636027811e-05,1.0,16,48.595833333333324,0.1999999999999904,410.73333333333323,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333323, 3.7333333333333467, 16.99999999999994, 10.466666666666635, 16.399999999999974, 0.1999999999999904, 42.8, 14.399999999999975, 27.533333333333353, 2.9999999999999982, 77.66666666666669, 24.40000000000003, 5.399999999999976, 31.73333333333334, 18.266666666666644, 73.8]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666665,424.53333333333325,-424.53333333333325,DWT,inu.32000013032927,36.90046296296297,1.1368683772161603e-13,1.1368683772161603e-13,0.0,-11.5,0.0,-11.5,36.90046296296297,8.066666666666606,38.60416666666667,1.1368683772161603e-13,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332398,10.0,0.8357713992506807,0.0,0.7810322653040223,0.3114669951750333,0.5933323305680833,,0,,120,1.2538987024996662,0.6660110324241665,116,0,0,0.504320598059564,0.6458248198746266,119,2.0816659994661326,0.9965478175796582,118.33333333333333,118.30873250166651,0.9001534002215593,22,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,17.5
bior3.1,1,constant,4.234440361104386e-28,332.16854279827515,257984.98564416365,0.6029411764705882,9.749715578220725,65,smoothed,6.133555202198359e-15,,2.365255010776649,8791.230584390618,0.856847705144812,3.215677636027811e-05,1.0,16,48.595833333333324,0.1999999999999904,410.73333333333323,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333323, 3.7333333333333467, 16.99999999999994, 10.466666666666635, 16.399999999999974, 0.1999999999999904, 42.8, 14.399999999999975, 27.533333333333353, 2.9999999999999982, 77.66666666666669, 24.40000000000003, 5.399999999999976, 31.73333333333334, 18.266666666666644, 73.8]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666665,424.53333333333325,-424.53333333333325,DWT,inu.32000013032927,36.90046296296297,1.1368683772161603e-13,1.1368683772161603e-13,0.0,-11.5,0.0,-11.5,36.90046296296297,8.066666666666606,38.60416666666667,1.1368683772161603e-13,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332398,10.0,0.8357713992506807,0.0,0.7810322653040223,0.3114669951750333,0.5933323305680833,,0,,119,1.2538987024996662,0.6660110324241665,121,0,0,0.504320598059564,0.6458248198746266,121,1.1547005383792517,0.9980850737340311,120.33333333333333,120.32590529247912,0.8992636535060426,23,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,18.25
bior3.1,1,periodic,4.234440361104386e-28,332.16854279827515,257984.98564416365,0.6029411764705882,9.749715578220725,65,smoothed,6.133555202198359e-15,,2.365255010776649,8791.230584390618,0.856847705144812,3.215677636027811e-05,1.0,16,48.595833333333324,0.1999999999999904,410.73333333333323,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333323, 3.7333333333333467, 16.99999999999994, 10.466666666666635, 16.399999999999974, 0.1999999999999904, 42.8, 14.399999999999975, 27.533333333333353, 2.9999999999999982, 77.66666666666669, 24.40000000000003, 5.399999999999976, 31.73333333333334, 18.266666666666644, 73.8]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666665,424.53333333333325,-424.53333333333325,DWT,inu.32000013032927,36.90046296296297,1.1368683772161603e-13,1.1368683772161603e-13,0.0,-11.5,0.0,-11.5,36.90046296296297,8.066666666666606,38.60416666666667,1.1368683772161603e-13,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332398,10.0,0.8357713992506807,0.0,0.7810322653040223,0.3114669951750333,0.5933323305680833,,0,,121,1.2538987024996662,0.6660110324241665,120,0,0,0.504320598059564,0.6458248198746266,115,3.214550253664318,0.9946690708894456,118.66666666666667,118.60778974783949,0.8989376310776691,24,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,19.0
bior3.1,1,smooth,4.234440361104386e-28,332.16854279827515,257984.98564416365,0.6029411764705882,9.749715578220725,65,smoothed,6.133555202198359e-15,,2.365255010776649,8791.230584390618,0.856847705144812,3.215677636027811e-05,1.0,16,48.595833333333324,0.1999999999999904,410.73333333333323,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333323, 3.7333333333333467, 16.99999999999994, 10.466666666666635, 16.399999999999974, 0.1999999999999904, 42.8, 14.399999999999975, 27.533333333333353, 2.9999999999999982, 77.66666666666669, 24.40000000000003, 5.399999999999976, 31.73333333333334, 18.266666666666644, 73.8]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666665,424.53333333333325,-424.53333333333325,DWT,inu.32000013032927,36.90046296296297,1.1368683772161603e-13,1.1368683772161603e-13,0.0,-11.5,0.0,-11.5,36.90046296296297,8.066666666666606,38.60416666666667,1.1368683772161603e-13,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332398,10.0,0.8357713992506807,0.0,0.7810322653040223,0.3114669951750333,0.5933323305680833,,0,,122,1.2538987024996662,0.6660110324241665,119,0,0,0.504320598059564,0.6458248198746266,116,3.0,0.9950248756218906,119.0,118.94956914818478,0.8988391376451078,25,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,19.75
bior3.1,1,zero,4.234440361104386e-28,332.16854279827515,257984.98564416365,0.6029411764705882,9.749715578220725,65,smoothed,6.133555202198359e-15,,2.365255010776649,8791.230584390618,0.856847705144812,3.215677636027811e-05,1.0,16,48.595833333333324,0.1999999999999904,410.73333333333323,"[7, 11, 13, 15, 17, 22, 24, 27, 29, 31, 35, 43, 45, 48, 52, 55]","[410.73333333333323, 3.7333333333333467, 16.99999999999994, 10.466666666666635, 16.399999999999974, 0.1999999999999904, 42.8, 14.399999999999975, 27.533333333333353, 2.9999999999999982, 77.66666666666669, 24.40000000000003, 5.399999999999976, 31.73333333333334, 18.266666666666644, 73.8]","[5, 9, 12, 14, 14, 20, 20, 26, 28, 30, 20, 41, 44, 41, 50, 41]","[58, 12, 20, 16, 20, 23, 32, 32, 32, 32, 58, 46, 46, 50, 54, 58]",0.05,30,365110.5866666665,424.53333333333325,-424.53333333333325,DWT,inu.32000013032927,36.90046296296297,1.1368683772161603e-13,1.1368683772161603e-13,0.0,-11.5,0.0,-11.5,36.90046296296297,8.066666666666606,38.60416666666667,1.1368683772161603e-13,0.0,-11.5,8863708.000000002,0.0,7.0,0.13333333333332398,10.0,0.8357713992506807,0.0,0.7810322653040223,0.3114669951750333,0.5933323305680833,,0,,118,1.2538987024996662,0.6660110324241665,122,0,0,0.504320598059564,0.6458248198746266,120,2.0,0.9966832504145937,120.0,119.97777571997408,0.8988391376451078,26,bior,219.52592592592592,151.0,197.78300447749228,135,0.4507787782915551,1.0,0.3844548551959114,4,20.5
